date,count,total_count,ratio
"2014-08-26","7","24913","0.000280977802754"
"2014-08-27","3","25519","0.000117559465496"
"2014-08-28","7","24845","0.000281746830348"
"2014-08-29","4","23972","0.000166861338228"
"2014-08-30","1","13272","7.53465943339e-05"
"2014-08-31","0","11828","0"
"2014-09-01","2","13853","0.000144373059987"
"2014-09-02","0","23864","0"
"2014-09-03","0","27230","0"
"2014-09-04","7","27272","0.000256673511294"
"2014-09-05","1","25398","3.93731789905e-05"
"2014-09-06","1","13813","7.23955693912e-05"
"2014-09-07","3","13277","0.000225954658432"
"2014-09-08","14","25092","0.000557946755938"
"2014-09-09","8","26394","0.00030309918921"
"2014-09-10","9","27632","0.000325709322525"
"2014-09-11","2","27133","7.37109792504e-05"
"2014-09-12","5","25202","0.000198396952623"
"2014-09-13","2","13137","0.000152241759915"
"2014-09-14","0","13022","0"
"2014-09-15","6","24957","0.000240413511239"
"2014-09-16","3","26203","0.000114490707171"
"2014-09-17","4","27619","0.00014482783591"
"2014-09-18","8","27589","0.000289970640473"
"2014-09-19","9","24750","0.000363636363636"
"2014-09-20","10","13062","0.000765579543715"
"2014-09-21","5","12569","0.000397804121251"
"2014-09-22","12","24949","0.000480981201651"
"2014-09-23","9","26477","0.000339917664388"
"2014-09-24","2","27311","7.32305664384e-05"
"2014-09-25","4","26977","0.000148274456018"
"2014-09-26","0","24780","0"
"2014-09-27","1","13608","7.34861845973e-05"
"2014-09-28","1","12944","7.72558714462e-05"
"2014-09-29","1","24860","4.02252614642e-05"
"2014-09-30","0","26294","0"
"2014-10-01","9","27740","0.000324441240087"
"2014-10-02","10","26994","0.000370452693191"
"2014-10-03","3","24877","0.00012059331913"
"2014-10-04","6","12928","0.000464108910891"
"2014-10-05","8","13179","0.000607026329767"
"2014-10-06","10","24075","0.000415368639668"
"2014-10-07","2","25395","7.87556605631e-05"
"2014-10-08","7","27293","0.000256476019492"
"2014-10-09","4","27246","0.000146810540997"
"2014-10-10","5","26286","0.000190215323746"
"2014-10-11","0","13305","0"
"2014-10-12","1","12880","7.76397515528e-05"
"2014-10-13","2","23306","8.58148116365e-05"
"2014-10-14","4","26098","0.00015326844969"
"2014-10-15","2","28092","7.11946461626e-05"
"2014-10-16","1","26853","3.72397869884e-05"
"2014-10-17","2","24245","8.24912353062e-05"
"2014-10-18","1","12555","7.96495420151e-05"
"2014-10-19","3","11720","0.000255972696246"
"2014-10-20","1","23582","4.24052243236e-05"
"2014-10-21","1","25933","3.85609069525e-05"
"2014-10-22","6","26569","0.000225827091723"
"2014-10-23","4","25943","0.000154184172995"
"2014-10-24","6","24835","0.000241594523857"
"2014-10-25","2","13050","0.000153256704981"
"2014-10-26","1","12157","8.22571358065e-05"
"2014-10-27","2","24026","8.32431532506e-05"
"2014-10-28","5","25571","0.000195534003363"
"2014-10-29","2","27080","7.38552437223e-05"
"2014-10-30","2","26578","7.52502069381e-05"
"2014-10-31","3","24219","0.000123869689087"
"2014-11-01","1","12926","7.73634535046e-05"
"2014-11-02","0","11727","0"
"2014-11-03","3","23334","0.000128567755207"
"2014-11-04","2","24776","8.07232805941e-05"
"2014-11-05","7","29046","0.000240997039179"
"2014-11-06","12","26107","0.000459646838013"
"2014-11-07","3","24333","0.000123289360128"
"2014-11-08","0","12775","0"
"2014-11-09","2","11532","0.000173430454388"
"2014-11-10","11","22696","0.000484666901657"
"2014-11-11","7","23062","0.000303529615818"
"2014-11-12","2","25338","7.89328281632e-05"
"2014-11-13","4","25719","0.000155527042264"
"2014-11-14","6","23919","0.0002508466073"
"2014-11-15","2","13195","0.000151572565366"
"2014-11-16","1","11783","8.4868030213e-05"
"2014-11-17","1","22690","4.40722785368e-05"
"2014-11-18","1","24953","4.00753416423e-05"
"2014-11-19","6","25598","0.000234393311977"
"2014-11-20","3","26446","0.000113438705286"
"2014-11-21","5","24583","0.000203392588374"
"2014-11-22","4","12816","0.000312109862672"
"2014-11-23","1","11718","8.53387950162e-05"
"2014-11-24","2","22837","8.75771773876e-05"
"2014-11-25","1","24432","4.09299279633e-05"
"2014-11-26","3","23801","0.000126045124154"
"2014-11-27","3","14132","0.000212284177753"
"2014-11-28","2","15419","0.000129710097931"
"2014-11-29","1","11379","8.78811846384e-05"
"2014-11-30","0","11515","0"
"2014-12-01","6","22220","0.0002700270027"
"2014-12-02","27","24275","0.0011122554068"
"2014-12-03","5","23962","0.000208663717553"
"2014-12-04","3","25527","0.000117522623105"
"2014-12-05","2","20617","9.7007324053e-05"
"2014-12-06","1","12700","7.87401574803e-05"
"2014-12-07","1","11701","8.54627809589e-05"
"2014-12-08","2","22021","9.08223968031e-05"
"2014-12-09","11","23832","0.000461564283317"
"2014-12-10","7","24773","0.000282565696524"
"2014-12-11","16","24676","0.000648403306857"
"2014-12-12","11","22228","0.000494871333453"
"2014-12-13","3","11688","0.000256673511294"
"2014-12-14","0","11000","0"
"2014-12-15","6","21663","0.000276969948761"
"2014-12-16","4","23590","0.000169563374311"
"2014-12-17","3","24097","0.000124496825331"
"2014-12-18","4","23379","0.000171093716583"
"2014-12-19","1","22083","4.52837023955e-05"
"2014-12-20","6","11664","0.000514403292181"
"2014-12-21","1","10858","9.20979922638e-05"
"2014-12-22","6","19651","0.000305327973131"
"2014-12-23","6","20837","0.00028794932092"
"2014-12-24","4","16698","0.000239549646664"
"2014-12-25","0","8569","0"
"2014-12-26","2","12709","0.000157368793768"
"2014-12-27","1","9422","0.000106134578646"
"2014-12-28","1","10256","9.7503900156e-05"
"2014-12-29","0","18298","0"
"2014-12-30","0","19236","0"
"2014-12-31","1","18742","5.33560986021e-05"
"2015-01-01","2","10832","0.000184638109306"
"2015-01-02","2","15873","0.000126000126"
"2015-01-03","0","10893","0"
"2015-01-04","1","10475","9.54653937947e-05"
"2015-01-05","4","21243","0.000188297321471"
"2015-01-06","5","23417","0.000213520092241"
"2015-01-07","7","24595","0.00028461069323"
"2015-01-08","3","24191","0.000124013062709"
"2015-01-09","2","23334","8.57118368047e-05"
"2015-01-10","1","12734","7.85299198995e-05"
"2015-01-11","0","14325","0"
"2015-01-12","2","21970","9.10332271279e-05"
"2015-01-13","3","26953","0.000111304864023"
"2015-01-14","3","25741","0.000116545588749"
"2015-01-15","6","25651","0.000233909009395"
"2015-01-16","13","25212","0.000515627478978"
"2015-01-17","2","11857","0.000168676731045"
"2015-01-18","1","11461","8.72524212547e-05"
"2015-01-19","2","17929","0.0001115511183"
"2015-01-20","4","25351","0.000157784702773"
"2015-01-21","8","26339","0.00030373210828"
"2015-01-22","4","25605","0.000156219488381"
"2015-01-23","2","23134","8.64528399758e-05"
"2015-01-24","7","12373","0.000565747999677"
"2015-01-25","0","12220","0"
"2015-01-26","6","23057","0.000260224660624"
"2015-01-27","1","24678","4.052192236e-05"
"2015-01-28","5","25364","0.000197129790254"
"2015-01-29","4","25925","0.000154291224687"
"2015-01-30","1","23544","4.24736663269e-05"
"2015-01-31","0","12705","0"
"2015-02-01","1","12169","8.21760210371e-05"
"2015-02-02","10","22781","0.000438962293139"
"2015-02-03","12","25049","0.000479061040361"
"2015-02-04","9","27711","0.000324780772978"
"2015-02-05","0","25592","0"
"2015-02-06","4","22940","0.000174367916303"
"2015-02-07","0","11731","0"
"2015-02-08","2","12404","0.000161238310223"
"2015-02-09","6","22764","0.000263574064312"
"2015-02-10","4","24638","0.000162350840166"
"2015-02-11","3","25023","0.000119889701475"
"2015-02-12","15","24381","0.000615233173373"
"2015-02-13","10","22621","0.000442067105787"
"2015-02-14","2","11128","0.000179726815241"
"2015-02-15","1","10994","9.0958704748e-05"
"2015-02-16","1","16839","5.93859492844e-05"
"2015-02-17","7","22466","0.000311581946052"
"2015-02-18","1","24281","4.11844652197e-05"
"2015-02-19","5","24571","0.000203491921371"
"2015-02-20","5","22492","0.000222301262671"
"2015-02-21","2","12169","0.000164352042074"
"2015-02-22","0","12529","0"
"2015-02-23","3","22093","0.000135789616621"
"2015-02-24","2","24696","8.09847748623e-05"
"2015-02-25","5","25088","0.000199298469388"
"2015-02-26","1","24956","4.00705241225e-05"
"2015-02-27","2","22926","8.72371979412e-05"
"2015-02-28","0","11780","0"
"2015-03-01","2","11036","0.000181225081551"
"2015-03-02","4","23500","0.000170212765957"
"2015-03-03","7","25014","0.000279843287759"
"2015-03-04","3","25030","0.000119856172593"
"2015-03-05","3","24432","0.00012278978389"
"2015-03-06","1","22734","4.3986979854e-05"
"2015-03-07","2","11980","0.00016694490818"
"2015-03-08","0","10712","0"
"2015-03-09","16","23192","0.000689893066575"
"2015-03-10","8","24576","0.000325520833333"
"2015-03-11","9","25010","0.000359856057577"
"2015-03-12","9","25095","0.000358637178721"
"2015-03-13","12","22643","0.00052996511063"
"2015-03-14","8","11217","0.000713203173754"
"2015-03-15","1","11709","8.54043897856e-05"
"2015-03-16","4","22116","0.000180864532465"
"2015-03-17","5","24227","0.000206381310109"
"2015-03-18","7","25334","0.000276308518197"
"2015-03-19","4","25055","0.0001596487727"
"2015-03-20","2","22615","8.84368781782e-05"
"2015-03-21","1","11676","8.5645769099e-05"
"2015-03-22","0","10706","0"
"2015-03-23","2","20258","9.87264290651e-05"
"2015-03-24","3","23820","0.000125944584383"
"2015-03-25","3","24995","0.000120024004801"
"2015-03-26","5","24229","0.000206364274217"
"2015-03-27","21","22937","0.000915551292671"
"2015-03-28","5","10993","0.000454834894933"
"2015-03-29","2","10897","0.000183536753235"
"2015-03-30","11","20939","0.000525335498352"
"2015-03-31","9","23640","0.000380710659898"
"2015-04-01","9","24856","0.000362085613132"
"2015-04-02","6","24090","0.000249066002491"
"2015-04-03","1","19185","5.21240552515e-05"
"2015-04-04","3","10400","0.000288461538462"
"2015-04-05","1","10806","9.25411808255e-05"
"2015-04-06","1","20328","4.91932310114e-05"
"2015-04-07","6","23385","0.000256574727389"
"2015-04-08","4","23977","0.000166826542103"
"2015-04-09","7","24547","0.000285167230211"
"2015-04-10","5","21345","0.000234246896229"
"2015-04-11","0","10732","0"
"2015-04-12","1","11093","9.01469395114e-05"
"2015-04-13","7","21118","0.000331470783218"
"2015-04-14","6","24411","0.000245790832002"
"2015-04-15","3","25178","0.000119151640321"
"2015-04-16","11","23601","0.00046608194568"
"2015-04-17","4","21076","0.000189789333839"
"2015-04-18","2","10943","0.000182765238052"
"2015-04-19","2","11211","0.000178396218"
"2015-04-20","3","21977","0.000136506347545"
"2015-04-21","6","24226","0.000247667794931"
"2015-04-22","12","25112","0.000477859190825"
"2015-04-23","4","25500","0.000156862745098"
"2015-04-24","3","22248","0.000134843581446"
"2015-04-25","1","11697","8.54920064974e-05"
"2015-04-26","1","10891","9.1818933064e-05"
"2015-04-27","1","22463","4.45176512487e-05"
"2015-04-28","5","25669","0.000194787486852"
"2015-04-29","4","25835","0.000154828720728"
"2015-04-30","6","25804","0.000232522089599"
"2015-05-01","3","22563","0.000132961042415"
"2015-05-02","1","12572","7.95418390073e-05"
"2015-05-03","0","10652","0"
"2015-05-04","3","21844","0.000137337483977"
"2015-05-05","0","24355","0"
"2015-05-06","6","25234","0.000237774431323"
"2015-05-07","5","24795","0.000201653559185"
"2015-05-08","1","22575","4.42967884828e-05"
"2015-05-09","2","11166","0.000179115171055"
"2015-05-10","0","10796","0"
"2015-05-11","6","22803","0.000263123273254"
"2015-05-12","2","25006","7.99808046069e-05"
"2015-05-13","2","25863","7.73305494336e-05"
"2015-05-14","4","25052","0.000159667890787"
"2015-05-15","2","23285","8.58922052824e-05"
"2015-05-16","2","11190","0.00017873100983"
"2015-05-17","0","10864","0"
"2015-05-18","4","22337","0.000179075077226"
"2015-05-19","2","25387","7.87804781975e-05"
"2015-05-20","7","26824","0.000260960334029"
"2015-05-21","8","24807","0.000322489619865"
"2015-05-22","6","22410","0.000267737617135"
"2015-05-23","1","10681","9.36241924913e-05"
"2015-05-24","0","10959","0"
"2015-05-25","4","12358","0.000323676970384"
"2015-05-26","6","23108","0.000259650337545"
"2015-05-27","4","25208","0.000158679784195"
"2015-05-28","11","24668","0.000445921842063"
"2015-05-29","9","22181","0.000405752671205"
"2015-05-30","1","10457","9.56297217175e-05"
"2015-05-31","0","10589","0"
"2015-06-01","3","22658","0.000132403566069"
"2015-06-02","2","25152","7.95165394402e-05"
"2015-06-03","5","24912","0.000200706486834"
"2015-06-04","5","24871","0.00020103735274"
"2015-06-05","1","22329","4.47848089928e-05"
"2015-06-06","1","11230","8.90471950134e-05"
"2015-06-07","0","13811","0"
"2015-06-08","5","22700","0.000220264317181"
"2015-06-09","8","24099","0.000331963981908"
"2015-06-10","0","24932","0"
"2015-06-11","7","24719","0.000283182976658"
"2015-06-12","4","21698","0.000184348787907"
"2015-06-13","1","10525","9.50118764846e-05"
"2015-06-14","0","10536","0"
"2015-06-15","6","23185","0.000258788009489"
"2015-06-16","8","23851","0.00033541570584"
"2015-06-17","2","26328","7.59647523549e-05"
"2015-06-18","7","26495","0.000264200792602"
"2015-06-19","3","25945","0.000115629215648"
"2015-06-20","2","13031","0.000153480162689"
"2015-06-21","1","11705","8.54335753951e-05"
"2015-06-22","2","26587","7.52247338925e-05"
"2015-06-23","4","27500","0.000145454545455"
"2015-06-24","1","28970","3.451846738e-05"
"2015-06-25","3","30054","9.98203234178e-05"
"2015-06-26","0","27380","0"
"2015-06-27","0","12763","0"
"2015-06-28","2","11854","0.000168719419605"
"2015-06-29","7","26624","0.000262920673077"
"2015-06-30","3","28711","0.000104489568458"
"2015-07-01","2","29336","6.81756203981e-05"
"2015-07-02","6","27587","0.000217493747055"
"2015-07-03","1","17158","5.82818510316e-05"
"2015-07-04","0","11461","0"
"2015-07-05","1","11681","8.56091088092e-05"
"2015-07-06","1","24120","4.14593698176e-05"
"2015-07-07","4","26667","0.000149998125023"
"2015-07-08","2","28436","7.03333802223e-05"
"2015-07-09","2","28616","6.98909700867e-05"
"2015-07-10","1","26824","3.72800477185e-05"
"2015-07-11","0","13618","0"
"2015-07-12","0","12841","0"
"2015-07-13","3","28907","0.000103781091085"
"2015-07-14","3","27737","0.000108158777085"
"2015-07-15","5","28685","0.000174307129162"
"2015-07-16","9","28277","0.000318279874103"
"2015-07-17","5","24347","0.000205364110568"
"2015-07-18","1","12043","8.30357884248e-05"
"2015-07-19","0","11201","0"
"2015-07-20","3","25650","0.000116959064327"
"2015-07-21","17","26926","0.000631360023769"
"2015-07-22","3","29153","0.000102905361369"
"2015-07-23","2","27696","7.22125938764e-05"
"2015-07-24","5","25321","0.000197464555112"
"2015-07-25","8","12488","0.000640614990391"
"2015-07-26","2","12376","0.00016160310278"
"2015-07-27","9","24647","0.000365156002759"
"2015-07-28","0","27812","0"
"2015-07-29","11","27863","0.000394788787998"
"2015-07-30","3","28408","0.000105604055196"
"2015-07-31","3","28044","0.000106974753958"
"2015-08-01","2","12945","0.000154499806875"
"2015-08-02","2","11939","0.000167518217606"
"2015-08-03","3","25820","0.000116189000775"
"2015-08-04","2","27827","7.18726416789e-05"
"2015-08-05","5","28766","0.000173816310923"
"2015-08-06","2","29822","6.70645831936e-05"
"2015-08-07","2","26276","7.611508601e-05"
"2015-08-08","1","13077","7.6470138411e-05"
"2015-08-09","2","12257","0.000163172064942"
"2015-08-10","6","27664","0.000216888374783"
"2015-08-11","4","27860","0.000143575017947"
"2015-08-12","3","29026","0.00010335561221"
"2015-08-13","5","29866","0.000167414451215"
"2015-08-14","2","26840","7.45156482861e-05"
"2015-08-15","0","14178","0"
"2015-08-16","0","13632","0"
"2015-08-17","3","26615","0.000112718391884"
"2015-08-18","4","28230","0.000141693234148"
"2015-08-19","3","29483","0.000101753552895"
"2015-08-20","4","29836","0.000134066228717"
"2015-08-21","3","26877","0.000111619600402"
"2015-08-22","0","13386","0"
"2015-08-23","1","13083","7.64350684094e-05"
"2015-08-24","1","26924","3.71415837171e-05"
"2015-08-25","0","28260","0"
"2015-08-26","2","29254","6.83667190812e-05"
"2015-08-27","1","31556","3.16896945113e-05"
"2015-08-28","5","27486","0.000181910790948"
"2015-08-29","1","13947","7.170000717e-05"
"2015-08-30","1","14140","7.07213578501e-05"
"2015-08-31","1","27825","3.59389038634e-05"
"2015-09-01","9","28380","0.000317124735729"
"2015-09-02","5","28946","0.000172735438403"
"2015-09-03","3","30902","9.70810950748e-05"
"2015-09-04","2","26830","7.4543421543e-05"
"2015-09-05","3","14147","0.000212059093801"
"2015-09-06","0","12998","0"
"2015-09-07","2","16661","0.000120040813877"
"2015-09-08","2","29048","6.88515560452e-05"
"2015-09-09","9","32813","0.000274281534758"
"2015-09-10","4","32282","0.000123908060219"
"2015-09-11","6","29894","0.000200709172409"
"2015-09-12","1","15884","6.29564341476e-05"
"2015-09-13","0","16434","0"
"2015-09-14","20","33880","0.000590318772137"
"2015-09-15","5","36661","0.000136384714001"
"2015-09-16","4","39981","0.000100047522573"
"2015-09-17","4","39421","0.000101468760305"
"2015-09-18","3","35141","8.53703651006e-05"
"2015-09-19","1","19256","5.19318653926e-05"
"2015-09-20","6","19765","0.000303566911207"
"2015-09-21","39","36199","0.00107737782812"
"2015-09-22","1","37473","2.66858805006e-05"
"2015-09-23","6","36630","0.0001638001638"
"2015-09-24","7","38665","0.000181042286305"
"2015-09-25","6","35855","0.00016734067773"
"2015-09-26","1","19027","5.25568928365e-05"
"2015-09-27","1","19019","5.25789999474e-05"
"2015-09-28","3","36723","8.16926721673e-05"
"2015-09-29","0","37405","0"
"2015-09-30","5","39344","0.000127084180561"
"2015-10-01","3","38873","7.7174388393e-05"
"2015-10-02","5","34937","0.000143114749406"
"2015-10-03","5","19200","0.000260416666667"
"2015-10-04","2","19295","0.00010365379632"
"2015-10-05","6","36312","0.000165234633179"
"2015-10-06","11","37384","0.000294243526642"
"2015-10-07","11","39975","0.000275171982489"
"2015-10-08","8","40175","0.00019912881145"
"2015-10-09","2","34751","5.75523006532e-05"
"2015-10-10","4","19806","0.000201959002323"
"2015-10-11","0","19086","0"
"2015-10-12","3","33361","8.99253619496e-05"
"2015-10-13","5","36862","0.000135641039553"
"2015-10-14","2","38271","5.22588905438e-05"
"2015-10-15","8","37679","0.000212319859869"
"2015-10-16","7","34851","0.000200855068721"
"2015-10-17","1","18202","5.49390176904e-05"
"2015-10-18","0","18228","0"
"2015-10-19","0","34752","0"
"2015-10-20","5","37121","0.000134694647235"
"2015-10-21","4","38648","0.00010349824053"
"2015-10-22","3","37939","7.90743034872e-05"
"2015-10-23","3","34474","8.70221036143e-05"
"2015-10-24","3","18995","0.000157936299026"
"2015-10-25","3","18411","0.000162946064853"
"2015-10-26","1","35775","2.79524807827e-05"
"2015-10-27","7","37354","0.000187396262783"
"2015-10-28","3","38705","7.7509365715e-05"
"2015-10-29","6","38830","0.000154519701262"
"2015-10-30","4","36078","0.000110870890848"
"2015-10-31","3","19920","0.000150602409639"
"2015-11-01","4","18828","0.000212449543233"
"2015-11-02","4","36041","0.000110984711856"
"2015-11-03","4","38201","0.000104709300804"
"2015-11-04","5","39526","0.000126499013308"
"2015-11-05","4","38554","0.000103750583597"
"2015-11-06","1","35917","2.7841968984e-05"
"2015-11-07","4","18195","0.000219840615554"
"2015-11-08","1","17936","5.57537912578e-05"
"2015-11-09","0","35158","0"
"2015-11-10","9","38340","0.000234741784038"
"2015-11-11","8","36947","0.000216526375619"
"2015-11-12","4","37793","0.000105839705766"
"2015-11-13","4","36428","0.00010980564401"
"2015-11-14","3","20855","0.000143850395589"
"2015-11-15","4","19332","0.000206910821436"
"2015-11-16","4","35869","0.000111516908751"
"2015-11-17","3","37026","8.10241451953e-05"
"2015-11-18","5","37671","0.000132728093228"
"2015-11-19","5","39408","0.000126877791311"
"2015-11-20","2","35224","5.67794685442e-05"
"2015-11-21","0","18803","0"
"2015-11-22","0","18538","0"
"2015-11-23","11","34375","0.00032"
"2015-11-24","4","35314","0.000113269524834"
"2015-11-25","2","33390","5.98981731057e-05"
"2015-11-26","1","20154","4.96179418478e-05"
"2015-11-27","1","23425","4.2689434365e-05"
"2015-11-28","0","17114","0"
"2015-11-29","2","18464","0.000108318890815"
"2015-11-30","2","34361","5.82055237042e-05"
"2015-12-01","0","35159","0"
"2015-12-02","2","36900","5.42005420054e-05"
"2015-12-03","14","37594","0.00037239985104"
"2015-12-04","4","33796","0.000118357202036"
"2015-12-05","2","18137","0.000110271820036"
"2015-12-06","0","19466","0"
"2015-12-07","2","34932","5.72540936677e-05"
"2015-12-08","3","36085","8.31370375502e-05"
"2015-12-09","1","38721","2.58257792929e-05"
"2015-12-10","5","37987","0.000131623976624"
"2015-12-11","6","33554","0.000178816236514"
"2015-12-12","1","18661","5.35876962649e-05"
"2015-12-13","2","17388","0.000115021854152"
"2015-12-14","2","33529","5.96498553491e-05"
"2015-12-15","3","36637","8.18844337691e-05"
"2015-12-16","3","37393","8.02289198513e-05"
"2015-12-17","2","36461","5.48531307424e-05"
"2015-12-18","5","32862","0.000152151421094"
"2015-12-19","1","17594","5.68375582585e-05"
"2015-12-20","1","17365","5.75871004895e-05"
"2015-12-21","1","31444","3.18025696476e-05"
"2015-12-22","5","32168","0.000155433971649"
"2015-12-23","4","30972","0.000129148908692"
"2015-12-24","1","22091","4.52673034267e-05"
"2015-12-25","6","13045","0.000459946339594"
"2015-12-26","1","14024","7.13063320023e-05"
"2015-12-27","1","15518","6.44412939812e-05"
"2015-12-28","2","27038","7.39699681929e-05"
"2015-12-29","3","28784","0.000104224569205"
"2015-12-30","0","29742","0"
"2015-12-31","3","26850","0.000111731843575"
"2016-01-01","0","17810","0"
"2016-01-02","1","17983","5.56080742924e-05"
"2016-01-03","2","17393","0.000114988788593"
"2016-01-04","9","33679","0.000267228836961"
"2016-01-05","19","36502","0.000520519423593"
"2016-01-06","7","39438","0.000177493787717"
"2016-01-07","2","39351","5.08246296155e-05"
"2016-01-08","1","37034","2.70022141816e-05"
"2016-01-09","2","20172","9.91473329367e-05"
"2016-01-10","2","20564","9.72573429294e-05"
"2016-01-11","2","39930","5.00876533934e-05"
"2016-01-12","5","38717","0.00012914223726"
"2016-01-13","4","39538","0.00010116849613"
"2016-01-14","9","39586","0.000227353104633"
"2016-01-15","1","38774","2.57904781555e-05"
"2016-01-16","2","20521","9.74611373715e-05"
"2016-01-17","0","20153","0"
"2016-01-18","5","28622","0.000174690797289"
"2016-01-19","5","38097","0.000131243929968"
"2016-01-20","26","39770","0.000653759114911"
"2016-01-21","9","40054","0.00022469665951"
"2016-01-22","2","41305","4.84202881007e-05"
"2016-01-23","3","21646","0.000138593735563"
"2016-01-24","0","19642","0"
"2016-01-25","3","36497","8.2198536866e-05"
"2016-01-26","20","38761","0.000515982559789"
"2016-01-27","3","41318","7.26075802314e-05"
"2016-01-28","5","41036","0.000121844234331"
"2016-01-29","3","37805","7.93545827272e-05"
"2016-01-30","5","20659","0.000242025267438"
"2016-01-31","1","18918","5.28597103288e-05"
"2016-02-01","2","36623","5.46104906753e-05"
"2016-02-02","2","37663","5.31025144041e-05"
"2016-02-03","3","39658","7.56467799687e-05"
"2016-02-04","5","39686","0.000125989013758"
"2016-02-05","2","36981","5.40818258024e-05"
"2016-02-06","5","20959","0.000238561000048"
"2016-02-07","4","18690","0.000214018191546"
"2016-02-08","11","34432","0.000319470260223"
"2016-02-09","8","37405","0.000213875150381"
"2016-02-10","8","38796","0.000206206825446"
"2016-02-11","6","43730","0.000137205579694"
"2016-02-12","8","35786","0.000223551109372"
"2016-02-13","3","20354","0.000147391176182"
"2016-02-14","3","16492","0.00018190637885"
"2016-02-15","21","25633","0.000819256427262"
"2016-02-16","15","37240","0.000402792696026"
"2016-02-17","12","38309","0.000313242319037"
"2016-02-18","6","38648","0.000155247360795"
"2016-02-19","3","35431","8.46716152522e-05"
"2016-02-20","2","19700","0.00010152284264"
"2016-02-21","3","18277","0.000164140723313"
"2016-02-22","3","35281","8.50316034126e-05"
"2016-02-23","5","38890","0.000128567755207"
"2016-02-24","7","38690","0.000180925303696"
"2016-02-25","7","39698","0.000176331301325"
"2016-02-26","4","38784","0.000103135313531"
"2016-02-27","1","20031","4.99226199391e-05"
"2016-02-28","0","21268","0"
"2016-02-29","0","36932","0"
"2016-03-01","3","40185","7.46547219112e-05"
"2016-03-02","4","39798","0.000100507563194"
"2016-03-03","3","40727","7.36612075527e-05"
"2016-03-04","4","37285","0.000107281748693"
"2016-03-05","2","19458","0.000102785486689"
"2016-03-06","1","19832","5.04235578862e-05"
"2016-03-07","4","33161","0.000120623624137"
"2016-03-08","5","35391","0.000141278856206"
"2016-03-09","3","36927","8.12413681046e-05"
"2016-03-10","2","36997","5.40584371706e-05"
"2016-03-11","3","33899","8.84981857872e-05"
"2016-03-12","5","17911","0.000279158059293"
"2016-03-13","20","16714","0.00119660165131"
"2016-03-14","30","33416","0.000897773521666"
"2016-03-15","21","37457","0.000560642870491"
"2016-03-16","7","36570","0.000191413727099"
"2016-03-17","6","35479","0.000169114123848"
"2016-03-18","8","32504","0.000246123554024"
"2016-03-19","4","17129","0.000233522097028"
"2016-03-20","1","16977","5.89032220062e-05"
"2016-03-21","0","32378","0"
"2016-03-22","5","33370","0.000149835181301"
"2016-03-23","4","33755","0.00011850096282"
"2016-03-24","5","35112","0.000142401458191"
"2016-03-25","2","27444","7.28756741e-05"
"2016-03-26","22","15282","0.00143960214632"
"2016-03-27","2","14698","0.000136072935093"
"2016-03-28","4","28726","0.000139246675486"
"2016-03-29","12","33316","0.000360187297395"
"2016-03-30","3","34299","8.74661068836e-05"
"2016-03-31","7","34645","0.000202049357772"
"2016-04-01","8","31873","0.000250996140934"
"2016-04-02","4","15937","0.000250988266299"
"2016-04-03","7","16616","0.000421280693308"
"2016-04-04","1","32389","3.08746796752e-05"
"2016-04-05","4","36339","0.000110074575525"
"2016-04-06","4","35695","0.000112060512677"
"2016-04-07","4","37614","0.000106343382783"
"2016-04-08","3","31875","9.41176470588e-05"
"2016-04-09","4","17161","0.000233086649962"
"2016-04-10","1","16738","5.97442944199e-05"
"2016-04-11","8","31649","0.00025277259945"
"2016-04-12","6","40997","0.00014635217211"
"2016-04-13","2","35981","5.55848920263e-05"
"2016-04-14","6","36728","0.000163363101721"
"2016-04-15","3","31405","9.55261900971e-05"
"2016-04-16","2","16433","0.000121706322643"
"2016-04-17","1","15560","6.42673521851e-05"
"2016-04-18","0","31091","0"
"2016-04-19","6","34476","0.000174034110686"
"2016-04-20","2","36397","5.49495837569e-05"
"2016-04-21","2","36347","5.50251740171e-05"
"2016-04-22","29","30839","0.000940367716204"
"2016-04-23","5","15521","0.00032214419174"
"2016-04-24","1","15825","6.31911532385e-05"
"2016-04-25","2","30545","6.54771648388e-05"
"2016-04-26","1","35082","2.85046462573e-05"
"2016-04-27","7","36985","0.000189265918616"
"2016-04-28","13","36689","0.000354329635586"
"2016-04-29","6","32971","0.000181978101968"
"2016-04-30","2","16915","0.000118238250074"
"2016-05-01","3","16094","0.000186404871381"
"2016-05-02","5","31023","0.000161170744286"
"2016-05-03","5","34996","0.000142873471254"
"2016-05-04","1","35690","2.8019052956e-05"
"2016-05-05","4","35146","0.000113810959995"
"2016-05-06","5","32891","0.000152017269162"
"2016-05-07","2","13712","0.00014585764294"
"2016-05-08","1","15863","6.30397781e-05"
"2016-05-09","5","31883","0.000156823385503"
"2016-05-10","4","35312","0.00011327594019"
"2016-05-11","4","35853","0.000111566675034"
"2016-05-12","7","35874","0.000195127390311"
"2016-05-13","4","32304","0.000123823675087"
"2016-05-14","2","15490","0.000129115558425"
"2016-05-15","1","15751","6.34880325059e-05"
"2016-05-16","5","30254","0.000165267402657"
"2016-05-17","2","38974","5.13162621235e-05"
"2016-05-18","7","35549","0.000196911305522"
"2016-05-19","6","34987","0.000171492268557"
"2016-05-20","3","30930","9.69932104753e-05"
"2016-05-21","1","15814","6.3235108132e-05"
"2016-05-22","2","15514","0.000128915817971"
